"","observed","mean.simulated","lowCI","uppCI","sign"
"Chelativorans sp. YIM 93263",13.5278350515464,13.7352924858536,9.42514427604482,18.042074902849,"NON SIGNIFICANT"
"Chelativorans sp. ZYF759",2.89071038251366,7.89658930267064,4.76576576576577,11.2553191489362,"SPECIALIST"
"Chelativorans xinjiangense",17.5697598961713,17.3396238840333,12.9073256806404,21.6056497950065,"NON SIGNIFICANT"
"Chelatococcus albus",19.6042666602349,20.3353245368245,15.5870363673449,24.1238969277377,"NON SIGNIFICANT"
"Chelatococcus asaccharovorans",21.641840892392,19.309894137883,14.9314535994397,23.1996635392315,"NON SIGNIFICANT"
"Chelatococcus caeni",16.4731704044148,17.6782533543243,13.0656514801123,21.7974777549751,"NON SIGNIFICANT"
"Chelatococcus composti",3.70237302394055,14.5724959060393,10.2053666525131,18.9531577228762,"SPECIALIST"
"Chelatococcus daeguensis",15.4372436423298,12.9793441711057,8.69915229819886,17.1240106716125,"NON SIGNIFICANT"
"Chelatococcus reniformis",21.280041404086,22.8232479595134,18.8562723543968,25.5669858641323,"NON SIGNIFICANT"
"Chelatococcus sambhunathii",12.2234020829079,14.6619744643708,10.4814048872476,18.7132336911451,"NON SIGNIFICANT"
"Chelatococcus sp.",19.5383194436168,18.814831762735,14.6475316542916,22.6600512834431,"NON SIGNIFICANT"
"Chelatococcus sp. GW1",4.44615384615385,9.00311401210093,5.66666666666667,12.5652173913043,"SPECIALIST"
"Chelatococcus sp. XZ-Ab1",9.2985842985843,11.1214274055024,7.20196482757465,14.9601470797123,"NON SIGNIFICANT"
"Chiayiivirga flava",14.8651685393258,10.3846230416757,6.5603305785124,14.0247349823322,"GENERALIST"
"Chiayiivirga sp.",13.2096069868996,13.5365257543348,9.37263343001516,17.7820253668629,"NON SIGNIFICANT"
"Chitinimonas arctica",12.1968683274021,15.697033799981,11.5241221509027,19.7147672464742,"NON SIGNIFICANT"
"Chitinimonas koreensis",9.10643015521064,11.7194069170017,7.62792845915694,15.9391979301423,"NON SIGNIFICANT"
"Chitinimonas viridis",12.4983205696628,14.3684557470326,10.013834505597,18.5957094216278,"NON SIGNIFICANT"
"Chitinispirillaceae bacterium",15.723517446409,14.5182050541033,10.3447643988647,18.6404869965091,"NON SIGNIFICANT"
"Chitinivibrionales bacterium",8.26530612244898,9.61772126274679,6.22887537993921,13.5906040268456,"NON SIGNIFICANT"
"Chitinivibrionia bacterium",6.3123595505618,11.6406857038492,7.84582231057718,15.5204117629054,"SPECIALIST"
"Chitinivorax sp. B",7.3472485768501,11.0310037249696,7.20975943450006,14.8366755083996,"NON SIGNIFICANT"
"Chitinivorax tropicus",1.6,3.302,1.6,4,"NON SIGNIFICANT"
"Chitinolyticbacter sp.",18.5634887018655,19.6601167702456,15.1347500132309,23.811610161487,"NON SIGNIFICANT"
"Chitinophaga agrisoli",2.09379339814122,14.0752022710417,9.65755112096576,18.2671816908385,"SPECIALIST"
"Chitinophaga alhagiae",1,1,1,1,"NON SIGNIFICANT"
"Chitinophaga barathri",9.00425531914894,13.0507619895569,8.84327029507513,17.327398262604,"NON SIGNIFICANT"
"Chitinophaga caeni",9.51485148514852,8.58472772508587,5.13903743315508,12.1645569620253,"NON SIGNIFICANT"
"Chitinophaga cymbidii",2.51396648044693,10.2950757617542,6.58928571428571,14.1732283464567,"SPECIALIST"
"Chitinophaga filiformis",3,6.79475764652896,3.94736842105263,9.78260869565217,"SPECIALIST"
"Chitinophaga ginsengisegetis",1,10.1151733218841,6.38185985592665,13.8255319148936,"SPECIALIST"
"Chitinophaga ginsengisoli",1,7.95141590400477,4.64516129032258,11.52,"SPECIALIST"
"Chitinophaga japonensis",1,2.654,1.8,3,"SPECIALIST"
"Chitinophaga jiangningensis",2.16501352569883,9.79152433488774,6.33509234828496,13.878612716763,"SPECIALIST"
"Chitinophaga lutea",7.16753926701571,8.99499496015349,5.63374485596708,12.7943925233645,"NON SIGNIFICANT"
"Chitinophaga niabensis",7.86046511627907,8.14226622497177,4.89855072463768,11.6551724137931,"NON SIGNIFICANT"
"Chitinophaga niastensis",2.05667276051188,10.8409726558569,6.72002960513668,14.5367713681667,"SPECIALIST"
"Chitinophaga nivalis",1.67868852459016,8.75719212842842,5.75121098626717,12.1904761904762,"SPECIALIST"
"Chitinophaga oryziterrae",6.53333333333333,6.57128641109674,3.76923076923077,9.8,"NON SIGNIFICANT"
"Chitinophaga pinensis",1,10.8875389714748,6.88004858193277,14.9117647058824,"SPECIALIST"
"Chitinophaga qingshengii",2.66666666666667,3.29773333333333,1.6,4,"NON SIGNIFICANT"
"Chitinophaga rhizosphaerae",1,1,1,1,"NON SIGNIFICANT"
"Chitinophaga rupis",7.6695652173913,9.40923515913286,6.03905497963717,12.9705882352941,"NON SIGNIFICANT"
"Chitinophaga solisilvae",1,1.912,1,2,"NON SIGNIFICANT"
"Chitinophaga sp.",3.80952380952381,10.9341587718889,7.12655283345706,15.2399179767601,"SPECIALIST"
"Chitinophaga sp. CF118",1.42420658387542,11.0595876162309,7.18798810103784,14.8372584093651,"SPECIALIST"
"Chitinophaga sp. GbtcB8",2.80494699646643,10.3665789819835,6.22979719188768,14.2258064516129,"SPECIALIST"
"Chitinophaga sp. sic0106",3.1030303030303,12.0282363620432,8.05466866990311,16.0943025540275,"SPECIALIST"
"Chitinophaga sp. SYP-B3965",10.7758620689655,9.77842557019308,6.30924391700254,13.2978723404255,"NON SIGNIFICANT"
"Chitinophaga sp. XS-30",1,1,1,1,"NON SIGNIFICANT"
"Chitinophaga sp. YR573",10.1325301204819,8.45769935992554,5.28930817610063,12.1884057971015,"NON SIGNIFICANT"
"Chitinophaga tropicalis",1.02234357934155,12.8339218051897,8.79938785442468,16.9137049754609,"SPECIALIST"
"Chitinophaga varians",14.1698360655738,12.5708181975121,8.51637178615758,16.5092863728564,"NON SIGNIFICANT"
"Chitinophagaceae bacterium",9.39109659785105,25.4135539991999,23.1044560917398,25.9548114501745,"SPECIALIST"
"Chitinophagaceae bacterium BSSC1",10.9969558599696,11.1367498039149,7.14603697921091,15.2105263157895,"NON SIGNIFICANT"
"Chitinophagaceae bacterium DXS",4.10186808917264,16.1824393180263,12.2900313173413,20.3186484283734,"SPECIALIST"
"Chitinophagaceae bacterium IBVUCB2",8.24847250509165,13.0709102326051,8.72681460907247,17.107104665674,"SPECIALIST"
"Chitinophagales bacterium",16.7777743643308,20.4396087677776,16.0473369128843,24.0404290904271,"NON SIGNIFICANT"
"Chitinophagia bacterium",1,3.2894,1.6,4,"SPECIALIST"
"Chlamydia psittaci",4.82857142857143,6.34038634170869,3.59574468085106,8.89473684210526,"NON SIGNIFICANT"
"Chlamydiae bacterium CG10_big_fil_rev_8_21_14_0_10_42_34",1,9.51023774655627,6.01149451729162,13.2602739726027,"SPECIALIST"
"Chlamydiales bacterium",7.10570643881599,16.0008832256538,11.5419202466578,20.1540637309976,"SPECIALIST"
"Chlamydiia bacterium",7.10310087661913,13.5482412174061,9.2907899219805,17.5760842070401,"SPECIALIST"
"Chlamydiota bacterium",7.49264180597228,13.5156218458891,9.09573622570207,17.6053381761308,"SPECIALIST"
"Chloracidobacterium aggregatum",1.77894736842105,10.8121606124749,6.80536912751678,14.6974356268468,"SPECIALIST"
"Chloracidobacterium sp.",9.83695421082131,24.5719904273854,21.1190897210651,25.99639280943,"SPECIALIST"
"Chloracidobacterium sp. D",1,7.9913345420687,4.72131147540984,11.088,"SPECIALIST"
"Chloracidobacterium thermophilum",11.3282051282051,9.63717705212481,6.15150824527882,13.3919854991634,"NON SIGNIFICANT"
"Chlorobaculum sp. 24CR",8.36334405144694,9.9323709249277,6.14893617021277,13.6178010471204,"NON SIGNIFICANT"
"Chlorobiaceae bacterium",8.03343782654127,12.1385349628995,8.15879234600542,16.0501043841336,"SPECIALIST"
"Chlorobiales bacterium",9.60960960960961,10.9059798562229,6.91107470023088,14.7465437788018,"NON SIGNIFICANT"
"Chlorobiota bacterium",16.9396612919582,16.0277589216203,11.3446699988534,20.2507072179906,"NON SIGNIFICANT"
"Chlorobium limicola",3.6,4.30301318681319,2,6,"NON SIGNIFICANT"
"Chlorobium phaeovibrioides",4.5,4.27825604395604,2,6,"NON SIGNIFICANT"
"Chlorobium sp.",9.09873128494979,14.9939013759006,10.6163733788554,19.4578784722784,"SPECIALIST"
"Chlorobium sp. N1",5.81818181818182,8.70599739566991,5.17171717171717,12.1904761904762,"NON SIGNIFICANT"
"Chloroflexaceae bacterium",18.5317006262521,20.4054664141353,16.1513284944285,24.3232165627034,"NON SIGNIFICANT"
"Chloroflexales bacterium",14.9400137587815,20.1721264252615,15.7319803978332,24.034701725502,"SPECIALIST"
"Chloroflexales bacterium ZM16-3",18.0266666666667,12.6050038614063,8.59306872959104,16.5551020408163,"GENERALIST"
"Chloroflexi bacterium 13_1_20CM_2_59_7",2.1222363484407,19.0419643074607,14.6003366965109,23.0268512779857,"SPECIALIST"
"Chloroflexi bacterium 13_1_20CM_4_66_7",13.615707538919,15.9378422920242,11.261276207964,20.3646315423428,"NON SIGNIFICANT"
"Chloroflexi bacterium 13_1_20CM_50_12",6.10801521135001,16.1903691122595,11.518152576004,20.4390863845385,"SPECIALIST"
"Chloroflexi bacterium 13_1_20CM_54_36",3.55936985657183,12.790587225129,8.37684322740483,16.7827050997783,"SPECIALIST"
"Chloroflexi bacterium 13_1_40CM_2_67_6",9.5485772878749,12.9865950959184,8.8027933811339,17.1923981655435,"NON SIGNIFICANT"
"Chloroflexi bacterium 13_1_40CM_2_68_14",11.4880509824748,13.2616142650658,8.96403355567641,17.4754715397688,"NON SIGNIFICANT"
"Chloroflexi bacterium 13_1_40CM_4_65_13",5.76190476190476,9.51700190917973,5.97530864197531,13.0810810810811,"SPECIALIST"
"Chloroflexi bacterium 13_1_40CM_4_65_16",6.26313122070024,16.5311494901256,12.3911940501091,20.6685338617795,"SPECIALIST"
"Chloroflexi bacterium 13_1_40CM_4_68_4",10.3293768545994,10.1896482253898,6.24843716497534,14.3251028806584,"NON SIGNIFICANT"
"Chloroflexi bacterium 13_1_40CM_55_7",4.91360073567975,17.0600212568229,12.1695518827031,20.9982899435285,"SPECIALIST"
"Chloroflexi bacterium 13_1_40CM_65_17",9.80934201661801,13.3398776964812,9.21418026608089,17.4250083280221,"NON SIGNIFICANT"
"Chloroflexi bacterium 13_1_40CM_66_19",6.43380799053247,17.3958750035216,12.8567388747939,21.4083537831709,"SPECIALIST"
"Chloroflexi bacterium 13_1_40CM_68_21",3.88282828282828,10.278144372659,6.53686094776894,14.237037037037,"SPECIALIST"
"Chloroflexi bacterium ADurb.Bin180",6.06859205776173,9.2743615675966,5.97706705311174,13.2362204724409,"NON SIGNIFICANT"
"Chloroflexi bacterium ADurb.Bin222",3.1304347826087,6.13053935957319,3.42467532467532,9,"SPECIALIST"
"Chloroflexi bacterium ADurb.Bin325",3.2812777284827,11.1065030352385,7.16666666666667,15.1572969371922,"SPECIALIST"
"Chloroflexi bacterium AL-N1",17.0581314878893,16.3834464466147,11.6451684184908,20.6142720278982,"NON SIGNIFICANT"
"Chloroflexi bacterium B3_Chlor",7.32880098887515,12.6222484908182,8.80931703854156,16.964234620887,"SPECIALIST"
"Chloroflexi bacterium CFX2",17.672917815775,12.9421759276023,8.85221331024828,17.2546384700129,"GENERALIST"
"Chloroflexi bacterium CFX4",2.88692425234665,11.8029336269902,7.89505213657739,15.7637544980868,"SPECIALIST"
"Chloroflexi bacterium CFX6",7.31829560781556,19.1123226935848,14.7914894112773,22.9719278782158,"SPECIALIST"
"Chloroflexi bacterium CFX7",1.32761268781302,15.2277145238665,10.8448778280543,19.5333129628403,"SPECIALIST"
"Chloroflexi bacterium CG_4_10_14_0_8_um_filter_57_5",1,3.25433333333333,1.6,4,"SPECIALIST"
"Chloroflexi bacterium CSP1-4",8.68804014372919,23.9589363207037,20.5305219235056,25.9686877826921,"SPECIALIST"
"Chloroflexi bacterium GWB2_49_20",5.42873432155074,10.4832068627565,6.67741935483871,14.4733373302473,"SPECIALIST"
"Chloroflexi bacterium GWC2_70_10",2.84444444444444,8.73597010574839,5.3319587628866,12.1904761904762,"SPECIALIST"
"Chloroflexi bacterium GWC2_73_18",12.5470580114897,18.058017999755,13.5917125374288,22.1157231826835,"SPECIALIST"
"Chloroflexi bacterium HGW-Chloroflexi-1",14.7439120188531,12.1939171686594,8.30119416187528,16.1107296137339,"NON SIGNIFICANT"
"Chloroflexi bacterium HGW-Chloroflexi-10",17.1922622064538,14.5107777134372,10.5897906994407,18.4459933947042,"NON SIGNIFICANT"
"Chloroflexi bacterium HGW-Chloroflexi-3",2.12765957446809,9.37867864599092,5.79605880512981,13.1147540983607,"SPECIALIST"
"Chloroflexi bacterium HGW-Chloroflexi-6",9.07779621059984,15.3965266435503,10.8868759210049,19.5067409429917,"SPECIALIST"
"Chloroflexi bacterium HGW-Chloroflexi-8",1,5.76467097054564,3.45714285714286,8.06666666666667,"SPECIALIST"
"Chloroflexi bacterium HGW-Chloroflexi-9",5.33621933621934,11.1455350884997,7.04380952380952,15.1572969371922,"SPECIALIST"
"Chloroflexi bacterium OLB13",2,1.887,1,2,"NON SIGNIFICANT"
"Chloroflexi bacterium OLB14",9.34241245136187,9.78424253380533,6.10787586286461,13.4134078212291,"NON SIGNIFICANT"
"Chloroflexi bacterium OLB15",6.98652291105121,10.6462515057983,6.80226146666392,14.8114285714286,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_13_48_10",8.41739130434783,9.54773854694827,6.01149451729162,13.0810810810811,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_13_50_10",1.02051066291514,13.1675951758468,9.01465722420378,17.1524121030623,"SPECIALIST"
"Chloroflexi bacterium RBG_13_50_21",5.20122541115769,12.2168842854109,8.04358978361349,16.2116859778205,"SPECIALIST"
"Chloroflexi bacterium RBG_13_51_36",7.85226917057903,13.5602827567598,9.21921156581074,17.9075289079229,"SPECIALIST"
"Chloroflexi bacterium RBG_13_53_26",2.94117647058824,5.65037733436416,3.125,8.33333333333333,"SPECIALIST"
"Chloroflexi bacterium RBG_13_60_13",3.29934924078091,10.9182527122172,7.07400825554417,14.8390243902439,"SPECIALIST"
"Chloroflexi bacterium RBG_13_66_10",1,1,1,1,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_47_49",2.57894736842105,4.64080393019662,2.57894736842105,7,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_48_8",3.6639566395664,9.91411727168297,6.17281444582814,13.7959183673469,"SPECIALIST"
"Chloroflexi bacterium RBG_16_50_9",11.0520930232558,11.7443792924785,7.76993131699942,15.904953145917,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_52_11",13.7394757744241,14.8846355617044,10.540293045937,18.9059533514086,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_54_18",1.8,2.6704,1.8,3,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_56_8",13.5714285714286,11.3178500945351,7.25949891735847,15.2192242833052,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_57_11",7.57856456703719,13.6934511142885,9.32634339902422,18.0185331644277,"SPECIALIST"
"Chloroflexi bacterium RBG_16_57_8",6.36842105263158,5.86038176536492,3.27027027027027,8.06666666666667,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_58_14",5.1255230125523,12.301957338756,8.24624879500398,16.2265131680271,"SPECIALIST"
"Chloroflexi bacterium RBG_16_63_12",8.46894689468947,11.4770765456612,7.74371476104974,15.201554894573,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_64_32",10.6126315789474,12.3196286648444,8.33205939357542,16.5822368421053,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_64_43",12.2264150943396,9.00969901025729,5.88699919549477,12.4615384615385,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_68_14",2.4447335671456,12.4510929183284,8.51066356572998,16.4589876634722,"SPECIALIST"
"Chloroflexi bacterium RBG_16_69_14",23.7605086453446,24.5716840701746,21.2907129763289,25.9583095101176,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_70_13",16.8421880660353,19.3802652740879,14.8212772859275,23.385280390045,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_16_72_14",22.51121970904,23.405242418617,19.7331911987146,25.7631071777988,"NON SIGNIFICANT"
"Chloroflexi bacterium RBG_19FT_COMBO_47_9",1.27312775330396,7.04915875695689,4.07042253521127,10.7037037037037,"SPECIALIST"
"Chloroflexi bacterium RBG_19FT_COMBO_62_14",4.5,4.29605604395604,2,6,"NON SIGNIFICANT"
"Chloroflexi bacterium RIFOXYC12_FULL_59_14",4.54142204827136,11.875479689823,7.8753431372549,15.9678899082569,"SPECIALIST"
"Chloroflexi bacterium RIFOXYD12_FULL_57_15",5.25,9.36033454765689,5.84009890205647,12.9705882352941,"SPECIALIST"
"Chloroflexi bacterium SZAS-1",11.3408323959505,16.1051127632728,11.5127320525937,20.0214721752455,"SPECIALIST"
"Chloroflexi bacterium TSY",3.42061986084756,11.5013320476022,7.30786154575628,15.2768361581921,"SPECIALIST"
"Chloroflexi bacterium UTCFX4",5.23255813953488,6.72280224669019,3.8135593220339,9.78260869565217,"NON SIGNIFICANT"
"Chloroflexia bacterium",10.760744460151,24.5835318319236,21.3791221526604,25.9790761252249,"SPECIALIST"
"Chloroflexia bacterium SDU3-3",12.897520661157,12.4962252268911,8.32054395231351,16.9753444525018,"NON SIGNIFICANT"
"Chloroflexota bacterium",23.1483636115967,25.664963963217,23.9887180661725,25.9126288226293,"SPECIALIST"
"Chloroflexus aggregans",8.59131545338442,13.4994502381895,9.56461782893824,17.6694183864916,"SPECIALIST"
"Chloroflexus aurantiacus",1.6,3.327,1.6,4,"NON SIGNIFICANT"
"Chloroflexus sp.",7.5435174201485,16.1354610372414,11.899202882021,20.3699246264193,"SPECIALIST"
"Chloroflexus sp. Y-396-1",7.2,6.13279432046035,3.27272727272727,9,"NON SIGNIFICANT"
"Chlorogloeopsis fritschii",2.79635802331044,15.5873678226493,10.8912603521103,19.8339590786384,"SPECIALIST"
"Chlorogloeopsis sp. ULAP01",1.88008130081301,14.9300917914351,10.671303684931,19.2563377504902,"SPECIALIST"
"Chloroherpetonaceae bacterium",8.65281899109792,11.7147718814815,7.53415641555176,15.6364395053187,"NON SIGNIFICANT"
"Chondromyces apiculatus",13.1504112808461,16.1089828376977,11.9522254415585,20.1229132630107,"NON SIGNIFICANT"
"Chondromyces crocatus",13.0730308894145,16.2425535009878,11.8039173769747,20.7288894256631,"NON SIGNIFICANT"
"Chondromyces sp.",5.60229568411387,17.6886480013586,13.2409940119666,21.5459120476746,"SPECIALIST"
"Chordicoccus furentiruminis",1,3.88101062336356,2.27272727272727,5,"SPECIALIST"
"Christiangramia crocea",1,4.70714690901419,2.57894736842105,7,"SPECIALIST"
"Christiangramia fulva",1.48975791433892,9.28273970030697,5.92483660130719,12.6984126984127,"SPECIALIST"
"Chromatiaceae bacterium",17.9877974771338,19.3931688771823,15.2058714375355,23.4043698956437,"NON SIGNIFICANT"
"Chromatiales bacterium",18.424637184499,21.0330131817775,16.8722382654049,24.6171931053582,"NON SIGNIFICANT"
"Chromatiales bacterium 21-64-14",1.8,2.6424,1.8,3,"NON SIGNIFICANT"
"Chromatiales bacterium USCg_Taylor",15.2836579170195,13.047753010988,8.66424845740361,17.3724735322425,"NON SIGNIFICANT"
"Chromatium okenii",7.52144629563984,13.2979652026002,9.19953083330129,17.0992311308085,"SPECIALIST"
"Chromobacteriaceae bacterium",12.2549019607843,8.08354836104632,4.62962962962963,11.7924528301887,"GENERALIST"
"Chromobacterium alticapitis",1.92307692307692,3.83966288613347,1.92307692307692,5,"NON SIGNIFICANT"
"Chromobacterium amazonense",1,1,1,1,"NON SIGNIFICANT"
"Chromobacterium haemolyticum",1,1,1,1,"NON SIGNIFICANT"
"Chromobacterium sp. IIBBL 290-4",1.4484181568088,11.8695667540048,7.77254534125961,16.1617473435655,"SPECIALIST"
"Chromobacterium subtsugae",4.05544554455446,10.4150885691009,7.06085970713274,13.9319727891156,"SPECIALIST"
"Chromobacterium violaceum",6.69767441860465,7.94295046322005,4.87932203389831,11.52,"NON SIGNIFICANT"
"Chromohalobacter canadensis",1.6,3.28366666666667,1.6,4,"NON SIGNIFICANT"
"Chromohalobacter japonicus",12.1621621621622,8.55954986936447,5.29411764705882,12.1621621621622,"NON SIGNIFICANT"
"Chromohalobacter sp. 48-RD10",5.4,7.19025237236997,4.05,10.125,"NON SIGNIFICANT"
"Chroococcidiopsidaceae cyanobacterium CP_BM_ER_R8_30",7.01824212271973,12.9873156022801,8.90455298715752,16.8270377733598,"SPECIALIST"
"Chroococcidiopsidaceae cyanobacterium CP_BM_RX_35",9.59315832799781,15.4760554101115,11.3201377582154,19.6247561578174,"SPECIALIST"
"Chroococcidiopsidales cyanobacterium LEGE 13417",1.46209386281588,9.52255098332382,5.80229226361032,13.0645161290323,"SPECIALIST"
"Chroococcidiopsis sp. FACHB-1243",13.5521472392638,9.59125984778206,6.1191135734072,13.2275449101796,"GENERALIST"
"Chroococcidiopsis sp. CCALA 051",18.4628996800383,17.501754252288,12.6751459896442,21.6570880058332,"NON SIGNIFICANT"
"Chroococcidiopsis sp. CCMEE 29",4.36673773987207,10.5433321682505,6.75907590759076,14.3241997439181,"SPECIALIST"
"Chroococcidiopsis sp. CCNUC1",1,1.891,1,2,"NON SIGNIFICANT"
"Chroococcidiopsis sp. SAG 2025",1.62658700522778,10.4609077447098,6.87066246056782,14.4238410596026,"SPECIALIST"
"Chroococcus sp. CMT-3BRIN-NPC107",4,3.26533333333333,1.6,4,"NON SIGNIFICANT"
"Chroococcus sp. FPU101",5.12121212121212,6.26407785870885,3.75555555555556,8.89473684210526,"NON SIGNIFICANT"
"Chroogloeocystis siderophila",3.03610108303249,8.59680159367391,5.2220001524216,11.5205479452055,"SPECIALIST"
"Chryseobacterium glaciei",1.98770388958595,11.2226183288747,7.34105653382762,15.5634207538469,"SPECIALIST"
"Chryseobacterium koreense",1,1,1,1,"NON SIGNIFICANT"
"Chryseobacterium limigenitum",1,8.69259090467451,5.55332617671346,12.1645569620253,"SPECIALIST"
"Chryseobacterium muglaense",1,1,1,1,"NON SIGNIFICANT"
"Chryseobacterium polytrichastri",1,9.91366341680241,6.58315979822975,13.7619047619048,"SPECIALIST"
"Chryseobacterium sp.",1.68965517241379,7.66131267986429,4.54639175257732,11.3076923076923,"SPECIALIST"
"Chryseobacterium sp. G0201",1,9.1286859436657,5.77516286213654,12.7943925233645,"SPECIALIST"
"Chryseolinea lacunae",3.46006389776358,10.0324594793576,6.40828402366864,13.7117775383787,"SPECIALIST"
"Chryseolinea serpens",9.61082737487232,14.2564361783263,9.8766064737359,18.3889250814332,"SPECIALIST"
"Chryseolinea soli",16.7900092506938,14.5953347077535,10.2965583254405,18.821618290933,"NON SIGNIFICANT"
"Chryseolinea sp.",9.10350144091761,23.1557799314179,18.8202164667809,25.7525867178755,"SPECIALIST"
"Chryseolinea sp. H1M3-3",3.54990269669169,11.709429512459,7.93403161065162,15.5909645909646,"SPECIALIST"
"Chryseosolibacter histidini",2.81756294939443,15.5122782524692,10.8443585830174,19.5420662630798,"SPECIALIST"
"Chryseosolibacter indicus",2.71660939289805,12.5807495339396,8.39207360226469,16.6785056754026,"SPECIALIST"
"Chryseosolibacter sp.",3.51057483288463,22.3168361822341,18.0566479752497,25.547193466389,"SPECIALIST"
"Chryseotalea sanaruensis",1,3.30586666666667,1.6,4,"SPECIALIST"
"Chryseotalea sp. WA131a",1.81481481481481,4.71141298981278,2.57894736842105,7,"SPECIALIST"
"Chrysiogenales bacterium",1,11.1366867503762,7.37472726736644,15.0013940520446,"SPECIALIST"
"Chrysiogenes arsenatis",12.8947368421053,8.95453373754422,5.64516129032258,12.6288659793814,"GENERALIST"
"Chrysiogenia bacterium",3,2.6492,1.8,3,"NON SIGNIFICANT"
"Chthoniobacter flavus",14.7390853468837,14.7739855644992,10.4123452077592,19.1113234012469,"NON SIGNIFICANT"
"Chthoniobacter sp.",18.2543135166518,23.4878074882421,19.8478846982846,25.8771738314545,"SPECIALIST"
"Chthoniobacteraceae bacterium",23.6841497658953,24.3657063988863,21.1627602596811,25.9932117585067,"NON SIGNIFICANT"
"Chthoniobacterales bacterium",17.3516479194864,25.565958129064,23.3870713350866,25.9408074236757,"SPECIALIST"
"Chthonobacter albigriseus",3.36842105263158,6.93224503870999,4.12903225806452,9.84615384615385,"SPECIALIST"
"Chthonobacter rhizosphaerae",11.6908312304045,14.9829317935368,10.4561900458128,18.9608086320228,"NON SIGNIFICANT"
"Chthonomonadaceae bacterium",24.8568457294392,21.8576272927914,17.6914095171683,25.1765136044783,"NON SIGNIFICANT"
"Chthonomonadales bacterium",19.4295360254871,21.2872561544632,16.9045837432046,24.8193991104083,"NON SIGNIFICANT"
"Chthonomonadia bacterium",6.86294416243655,11.5597785657774,7.59523929590116,15.3636363636364,"SPECIALIST"
"Chthonomonas sp.",4.80192076830732,13.1126878376255,8.65633507386085,17.0655756833231,"SPECIALIST"
"Ciceribacter ferrooxidans",1,1,1,1,"NON SIGNIFICANT"
"Ciceribacter lividus",16.6662074394804,14.1291694816568,10.1520151854165,18.1450216455388,"NON SIGNIFICANT"
"Ciceribacter selenitireducens",7.54361956893602,13.3926750656226,9.21565516203246,17.8401669549153,"SPECIALIST"
"Ciceribacter sp. L1K22",6.9492385786802,9.03675128665883,5.49799196787149,12.5596330275229,"NON SIGNIFICANT"
"Citreicella sp.",14.2417582417582,10.6247315617779,6.83860019441744,14.2417582417582,"NON SIGNIFICANT"
"Citreicella sp. SE45",7.02439024390244,9.61022531438065,5.84697738809414,13.2413793103448,"NON SIGNIFICANT"
"Citreicoccus inhibens",18.2319489919007,15.5168636636001,11.0168179479141,19.7983677125053,"NON SIGNIFICANT"
"Citreimonas salinaria",3.57142857142857,3.80325106266283,2.26398601398601,5,"NON SIGNIFICANT"
"Citricoccus sp. CH26A",7.34782608695652,6.27709800644742,3.59574468085106,8.89473684210526,"NON SIGNIFICANT"
"Citricoccus sp. I39-566",3.84615384615385,7.51410360792294,4.44444444444444,10.5263157894737,"SPECIALIST"
"Citricoccus sp. SGAir0253",1,8.41534316339019,5.02564102564103,11.8787878787879,"SPECIALIST"
"Citricoccus sp. WCRC_4",13.4877192982456,13.8124588272517,9.71627172195893,17.8697216913816,"NON SIGNIFICANT"
"Citricoccus zhacaiensis",1.09314420803783,10.4867941348183,6.74052478134111,14.0142572062084,"SPECIALIST"
"Citrifermentans bemidjiense",13.4405594405594,10.4012006597309,6.71969433006018,14.029197080292,"NON SIGNIFICANT"
"Citrifermentans bremense",1.32432432432432,4.6928205402673,2.57894736842105,7,"SPECIALIST"
"Citrobacter koseri",7.71428571428571,7.18095158039012,4.37837837837838,10.8,"NON SIGNIFICANT"
"Citrobacter sp. AAK_AS5",4.5,4.24830989010989,2,6,"NON SIGNIFICANT"
"Citromicrobium sp.",15.5193370165746,10.0215914260287,6.45455592745388,13.5700483091787,"GENERALIST"
"Citroniella saccharovorans",1,1.887,1,2,"NON SIGNIFICANT"
"Clavibacter californiensis",1,1,1,1,"NON SIGNIFICANT"
"Clavibacter capsici",1,1,1,1,"NON SIGNIFICANT"
"Clavibacter lycopersici",4.26315789473684,5.29773483377407,2.79310344827586,7.36363636363636,"NON SIGNIFICANT"
"Clavibacter michiganensis",12.969099378882,16.0660846042963,11.6468071960611,20.0784569256931,"NON SIGNIFICANT"
"Clavibacter nebraskensis",1.82596934174932,9.61490875832144,6.19171941663646,13.2352941176471,"SPECIALIST"
"Clavibacter phaseoli",14.4,7.95763847234867,4.72131147540984,11.0769230769231,"GENERALIST"
"Clavibacter sp. B3I6",1,1.89,1,2,"NON SIGNIFICANT"
